filename,intervention_type,totals_exact_rate,totals_within1_rate,totals_within3_rate,totals_mae,totals_rmse,totals_max_abs,totals_max_abs_window,categories_exact_rate,categories_within1_rate,categories_within3_rate,categories_mae,categories_rmse,category_shifts,kappa_totals,kappa_categories,per_arm_presence_flips,recon_fail_run1,recon_fail_run2,status
37315297,intervention,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.816496580927726,2.0,screening_window,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.28867513459481287,0,,0.9130434782608696,1,,,FAIL
37331369,control,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.625,0.125,0.08333333333333333,1.4583333333333333,2.8795254238618324,8,,0.6470588235294118,4,,,FAIL
37331369,intervention,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.625,0.125,0.08333333333333333,1.4583333333333333,2.8795254238618324,8,,0.6470588235294118,4,,,FAIL
37342922,intervention,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.28867513459481287,2,,0.8125,2,,,FAIL
37379502,intervention,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,1.0,0.0,0.0,0.0,0.0,0,,1.0,0,,,FAIL
37423228,control,0.0,0.16666666666666666,0.16666666666666666,11.166666666666666,14.346892811104896,25.0,12_months,0.5833333333333334,0.08333333333333333,0.125,2.7916666666666665,6.161033463091508,0,,0.6756756756756757,4,,,FAIL
37423228,intervention,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.9583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2041241452319315,0,,1.0,0,,,FAIL
37478390,intervention,0.0,0.0,0.16666666666666666,7.5,8.475454756727412,14.0,12_months,0.2916666666666667,0.16666666666666666,0.16666666666666666,5.541666666666667,9.855201672213513,0,,0.41666666666666663,7,,,FAIL
37499670,control,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,1.0,0.0,0.0,0.0,0.0,0,,1.0,0,,,FAIL
37499670,intervention,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,6_months,0.9583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2041241452319315,0,,1.0,0,,,FAIL
37524096,control,0.0,1.0,0.0,1.0,1.0,1.0,screening_window,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.9166666666666667,2.9297326385411577,0,,-0.29729729729729737,16,,,FAIL
37524096,intervention,0.0,1.0,0.0,1.0,1.0,1.0,screening_window,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.9166666666666667,2.9297326385411577,0,,-0.29729729729729737,16,,,FAIL
37604981,intervention,0.16666666666666666,0.0,0.16666666666666666,5.666666666666667,6.658328118479393,9.0,6_months,0.25,0.125,0.125,4.75,6.48074069840786,0,,0.0625,10,,,FAIL
37646660,control,0.0,0.3333333333333333,0.6666666666666666,1.8333333333333333,1.9578900207451218,3.0,12_months,0.75,0.08333333333333333,0.16666666666666666,0.4583333333333333,0.9789450103725609,0,,0.8947368421052632,1,,,FAIL
37646660,intervention,0.0,0.3333333333333333,0.6666666666666666,1.8333333333333333,1.9578900207451218,3.0,12_months,0.75,0.08333333333333333,0.16666666666666666,0.4583333333333333,0.9789450103725609,0,,0.8947368421052632,1,,,FAIL
37647576,control,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5773502691896257,1.0,screening_window,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.28867513459481287,0,,1.0,0,,,FAIL
37647576,intervention,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5773502691896257,1.0,screening_window,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.28867513459481287,0,,1.0,0,,,FAIL
37704166,control,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,1.0,0.0,0.0,0.0,0.0,0,,1.0,0,,,FAIL
37704166,intervention,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,1.0,0.0,0.0,0.0,0.0,0,,1.0,0,,,FAIL
37708904,intervention,0.16666666666666666,0.16666666666666666,0.0,11.0,14.617341299520465,26.0,12_months,0.625,0.041666666666666664,0.08333333333333333,2.75,5.172040216394301,0,,0.5652173913043479,5,,,FAIL
37722354,control,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.9583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2041241452319315,0,,1.0,0,,,FAIL
37722354,intervention,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.9583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2041241452319315,0,,1.0,0,,,FAIL
37748693,control,0.16666666666666666,0.3333333333333333,0.16666666666666666,2.6666666666666665,3.4641016151377544,6.0,12_months,0.5833333333333334,0.25,0.041666666666666664,1.0833333333333333,2.29128784747792,0,,0.503448275862069,6,,,FAIL
37748693,intervention,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,1.0,0.0,0.0,0.0,0.0,0,,1.0,0,,,FAIL
37788412,intervention,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,12_months,0.9583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2041241452319315,0,,1.0,0,,,FAIL
37792130,intervention,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.2909944487358056,3.0,12_months,0.6666666666666666,0.25,0.08333333333333333,0.4166666666666667,0.7637626158259734,4,,0.6595744680851063,4,,,FAIL
37845511,control,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,6_months,0.9583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2041241452319315,0,,0.9090909090909091,1,,,FAIL
37845511,intervention,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,6_months,0.9583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2041241452319315,0,,0.9090909090909091,1,,,FAIL
37870976,control,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.816496580927726,2.0,screening_window,0.9583333333333334,0.0,0.041666666666666664,0.08333333333333333,0.408248290463863,0,,0.8947368421052632,1,,,FAIL
37870976,intervention,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.816496580927726,2.0,screening_window,0.9583333333333334,0.0,0.041666666666666664,0.08333333333333333,0.408248290463863,0,,0.8947368421052632,1,,,FAIL
37875143,control,0.16666666666666666,0.0,0.0,31.5,40.13518821848645,72.0,12_months,0.7916666666666666,0.0,0.0,7.875,20.067594109243224,0,,1.0,0,,,FAIL
37875143,intervention,0.16666666666666666,0.0,0.0,31.5,40.13518821848645,72.0,12_months,0.7916666666666666,0.0,0.0,7.875,20.067594109243224,0,,1.0,0,,,FAIL
37935977,intervention,0.0,0.16666666666666666,0.6666666666666666,2.3333333333333335,2.6457513110645907,5.0,3_months,0.5416666666666666,0.25,0.16666666666666666,0.8333333333333334,1.4142135623730951,0,,0.9090909090909091,1,,,FAIL
37980924,control,0.16666666666666666,0.0,0.0,20.666666666666668,22.642143596988927,25.0,3_months,0.20833333333333334,0.375,0.0,7.25,13.375973484822204,0,,-0.6056338028169013,19,,,FAIL
37980924,intervention,0.16666666666666666,0.0,0.0,20.666666666666668,22.642143596988927,25.0,3_months,0.20833333333333334,0.375,0.0,7.25,13.375973484822204,0,,-0.6056338028169013,19,,,FAIL
38039991,control,0.0,0.3333333333333333,0.5,2.3333333333333335,2.70801280154532,5.0,3_months,0.5,0.20833333333333334,0.125,1.3333333333333333,2.254624876411447,0,,0.5,6,,,FAIL
38039991,intervention,0.0,0.3333333333333333,0.5,2.3333333333333335,2.70801280154532,5.0,3_months,0.5,0.20833333333333334,0.125,1.3333333333333333,2.254624876411447,0,,0.5,6,,,FAIL
38039993,control,0.16666666666666666,0.16666666666666666,0.16666666666666666,7.166666666666667,9.72111104761179,18.0,12_months,0.16666666666666666,0.375,0.125,3.2916666666666665,5.450535141922611,2,,-0.30612244897959173,16,,,FAIL
38039993,intervention,0.16666666666666666,0.16666666666666666,0.16666666666666666,7.166666666666667,9.72111104761179,18.0,12_months,0.16666666666666666,0.375,0.125,3.2916666666666665,5.450535141922611,2,,-0.30612244897959173,16,,,FAIL
38060199,intervention,0.5,0.16666666666666666,0.3333333333333333,1.0,1.5275252316519468,3.0,12_months,0.875,0.041666666666666664,0.08333333333333333,0.25,0.7637626158259734,0,,0.7142857142857143,3,,,FAIL
38103088,intervention,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.9128709291752769,1.0,1_month,0.7916666666666666,0.20833333333333334,0.0,0.20833333333333334,0.45643546458763845,0,,1.0,0,,,FAIL
38159809,intervention,0.0,0.16666666666666666,0.16666666666666666,8.333333333333334,10.408329997330663,18.0,12_months,0.75,0.041666666666666664,0.041666666666666664,2.0833333333333335,5.204164998665331,0,,0.48201438848920863,6,,,FAIL
38252907,control,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.816496580927726,1.0,screening_window,0.625,0.25,0.125,0.5,0.8660254037844386,2,,0.8285714285714285,2,,,FAIL
38252907,intervention,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.816496580927726,1.0,screening_window,0.625,0.25,0.125,0.5,0.8660254037844386,2,,0.8285714285714285,2,,,FAIL
38319255,control,0.3333333333333333,0.5,0.16666666666666666,0.8333333333333334,1.0801234497346435,2.0,screening_window,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5416666666666666,1.0206207261596576,2,,0.6595744680851063,4,,,FAIL
38319255,intervention,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.1547005383792515,2.0,screening_window,0.5833333333333334,0.125,0.16666666666666666,1.1666666666666667,2.041241452319315,0,,0.5652173913043479,5,,,FAIL
38319892,control,0.16666666666666666,0.16666666666666666,0.6666666666666666,2.1666666666666665,2.48327740429189,3.0,3_months,0.20833333333333334,0.08333333333333333,0.3333333333333333,3.625,4.970747764002247,0,,-0.40740740740740744,19,,,FAIL
38319892,intervention,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,1.0,0.0,0.0,0.0,0.0,0,,1.0,0,,,FAIL
38320161,control,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.6666666666666667,2.23606797749979,4.0,12_months,0.75,0.125,0.08333333333333333,0.5,1.1547005383792515,2,,0.8321678321678322,2,,,FAIL
38320161,intervention,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.6666666666666667,2.23606797749979,4.0,12_months,0.75,0.125,0.08333333333333333,0.5,1.1547005383792515,2,,0.8321678321678322,2,,,FAIL
38483412,intervention,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.6666666666666666,0.20833333333333334,0.125,0.4583333333333333,0.8416254115301732,6,,0.3142857142857143,8,,,FAIL
38499457,control,0.16666666666666666,0.6666666666666666,0.0,2.0,3.366501646120693,8.0,12_months,0.75,0.20833333333333334,0.0,0.5,1.5,0,,0.5384615384615385,5,,,FAIL
38531002,control,0.16666666666666666,0.0,0.8333333333333334,2.0,2.23606797749979,3.0,9_months,0.375,0.0,0.625,1.6666666666666667,2.140872096444188,0,,0.5833333333333333,5,,,FAIL
38531002,intervention,0.16666666666666666,0.0,0.8333333333333334,2.0,2.23606797749979,3.0,9_months,0.375,0.0,0.625,1.6666666666666667,2.140872096444188,0,,0.5833333333333333,5,,,FAIL
38552197,control,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.816496580927726,2.0,screening_window,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.28867513459481287,0,,0.8,2,,,FAIL
38552197,intervention,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.816496580927726,2.0,screening_window,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.28867513459481287,0,,0.8,2,,,FAIL
38648575,control,0.0,0.3333333333333333,0.0,8.666666666666666,10.98483803552272,19.0,12_months,0.7083333333333334,0.041666666666666664,0.041666666666666664,2.4166666666666665,5.582711408148075,0,,0.5652173913043479,5,,,FAIL
38648575,intervention,0.0,0.16666666666666666,0.16666666666666666,11.166666666666666,14.148026953136139,25.0,12_months,0.5,0.2916666666666667,0.041666666666666664,2.875,6.858692781184084,0,,0.5945945945945945,5,,,FAIL
38683596,control,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,0.75,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.7071067811865476,6,1.0,0.10000000000000009,6,,,FAIL
38683596,intervention,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,0.75,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.7071067811865476,6,1.0,0.10000000000000009,6,,,FAIL
38833658,control,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.816496580927726,1.0,1_month,0.08333333333333333,0.375,0.08333333333333333,5.75,8.939612221269257,6,,-0.030303030303030276,17,,,FAIL
38833658,intervention,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.816496580927726,1.0,1_month,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5773502691896257,4,,0.3913043478260869,7,,,FAIL
38838287,control,1.0,0.0,0.0,0.0,0.0,0.0,screening_window,0.5833333333333334,0.0,0.08333333333333333,2.9166666666666665,5.155902766086006,10,,0.6,5,,,FAIL
38838287,intervention,0.16666666666666666,0.0,0.8333333333333334,1.6666666666666667,1.8257418583505538,2.0,1_month,0.4166666666666667,0.08333333333333333,0.3333333333333333,1.8333333333333333,2.6299556396765835,0,,0.33333333333333337,9,,,FAIL
38872480,control,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.816496580927726,2.0,screening_window,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.28867513459481287,0,,0.8344827586206897,2,,,FAIL
38872480,intervention,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.816496580927726,2.0,screening_window,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.28867513459481287,0,,0.8344827586206897,2,,,FAIL
38942046,control,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.816496580927726,1.0,1_month,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5,0.816496580927726,2,,0.41463414634146345,6,,,FAIL
38942046,intervention,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.408248290463863,1.0,screening_window,0.9583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2041241452319315,0,,1.0,0,,,FAIL
